timeStamp,label,responseCode,bytes,URL,Latency,Hostname,Connect
1563808449181,ImageBox Amazon S3,200,68912,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/182978,74221,256,256/256,/0/default.jpg?test=",137,DESKTOP-RTTOGI7,0
1563808449181,ImageBox Amazon S3,200,64052,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/138228,9112,256,256/256,/0/default.jpg?test=",168,DESKTOP-RTTOGI7,0
1563808449181,ImageBox Amazon S3,200,67832,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/16644,80394,256,256/256,/0/default.jpg?test=",172,DESKTOP-RTTOGI7,0
1563808449181,ImageBox Amazon S3,200,66856,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/153279,79535,256,256/256,/0/default.jpg?test=",194,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,2730,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/82775,56752,256,256/256,/0/default.jpg?test=",27,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,2549,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/85864,58784,256,256/256,/0/default.jpg?test=",28,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,4688,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/99775,67056,256,256/256,/0/default.jpg?test=",28,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,28052,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/177694,37855,256,256/256,/0/default.jpg?test=",31,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,61275,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/69290,74092,256,256/256,/0/default.jpg?test=",35,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,56261,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/106339,50681,256,256/256,/0/default.jpg?test=",34,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,67817,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/184670,2622,256,256/256,/0/default.jpg?test=",34,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,69528,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/2087,70942,256,256/256,/0/default.jpg?test=",37,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,73120,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/66693,75722,256,256/256,/0/default.jpg?test=",38,DESKTOP-RTTOGI7,0
1563808449391,ImageBox Local,200,71247,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/160893,34347,256,256/256,/0/default.jpg?test=",44,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,2083,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/11770,84686,256,256/256,/0/default.jpg&test=",14,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,14959,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/133216,42951,256,256/256,/0/default.jpg&test=",19,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,15423,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/51725,48694,256,256/256,/0/default.jpg&test=",19,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,2247,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/170933,87885,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,14842,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/61102,30180,256,256/256,/0/default.jpg&test=",22,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,2021,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/85467,50978,256,256/256,/0/default.jpg&test=",26,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,14355,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/147579,698,256,256/256,/0/default.jpg&test=",28,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,13655,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/35998,50274,256,256/256,/0/default.jpg&test=",30,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,2057,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/185913,88173,256,256/256,/0/default.jpg&test=",32,DESKTOP-RTTOGI7,0
1563808449449,IIP/OpenSlide,200,2281,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/186198,82752,256,256/256,/0/default.jpg&test=",32,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,9433,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/91845,42575,256,256/256,/0/default.jpg?test=",61,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,2347,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/88738,5976,256,256/256,/0/default.jpg?test=",80,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,57929,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/149958,74673,256,256/256,/0/default.jpg?test=",111,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,68933,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/181221,60647,256,256/256,/0/default.jpg?test=",121,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,73767,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/41950,57134,256,256/256,/0/default.jpg?test=",121,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,70415,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/120172,30906,256,256/256,/0/default.jpg?test=",133,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,62736,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/23312,42239,256,256/256,/0/default.jpg?test=",145,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,54218,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/153419,12807,256,256/256,/0/default.jpg?test=",150,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,74095,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/159129,49108,256,256/256,/0/default.jpg?test=",163,DESKTOP-RTTOGI7,0
1563808449493,ImageBox Amazon S3,200,69456,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/154246,20693,256,256/256,/0/default.jpg?test=",166,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,17772,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/112908,11462,256,256/256,/0/default.jpg?test=",38,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,2782,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/80924,79640,256,256/256,/0/default.jpg?test=",42,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,55942,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/152051,53326,256,256/256,/0/default.jpg?test=",42,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,64578,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/162921,30976,256,256/256,/0/default.jpg?test=",43,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,69559,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/171273,62342,256,256/256,/0/default.jpg?test=",43,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,72064,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/108514,42737,256,256/256,/0/default.jpg?test=",47,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,67237,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/120097,43777,256,256/256,/0/default.jpg?test=",49,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,70063,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/125207,65982,256,256/256,/0/default.jpg?test=",49,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,64405,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/160447,40839,256,256/256,/0/default.jpg?test=",54,DESKTOP-RTTOGI7,0
1563808449674,ImageBox Local,200,64791,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/134459,31045,256,256/256,/0/default.jpg?test=",59,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,2309,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/18342,7802,256,256/256,/0/default.jpg&test=",15,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,13273,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/142716,76246,256,256/256,/0/default.jpg&test=",19,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,13914,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/55652,22006,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,16451,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/67788,29174,256,256/256,/0/default.jpg&test=",21,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,16815,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/133132,15272,256,256/256,/0/default.jpg&test=",22,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,8023,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/70734,82797,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,14364,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/76799,28898,256,256/256,/0/default.jpg&test=",24,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,15403,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/51908,15830,256,256/256,/0/default.jpg&test=",28,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,14742,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/66046,78254,256,256/256,/0/default.jpg&test=",29,DESKTOP-RTTOGI7,0
1563808449747,IIP/OpenSlide,200,11068,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/111453,58921,256,256/256,/0/default.jpg&test=",31,DESKTOP-RTTOGI7,0
1563808449790,ImageBox Amazon S3,200,3713,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/84075,12122,256,256/256,/0/default.jpg?test=",66,DESKTOP-RTTOGI7,0
1563808449790,ImageBox Amazon S3,200,18107,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/120447,15379,256,256/256,/0/default.jpg?test=",75,DESKTOP-RTTOGI7,0
1563808449790,ImageBox Amazon S3,200,58362,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/138307,65980,256,256/256,/0/default.jpg?test=",92,DESKTOP-RTTOGI7,0
1563808449789,ImageBox Amazon S3,200,3460,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/93585,90938,256,256/256,/0/default.jpg?test=",101,DESKTOP-RTTOGI7,0
1563808449789,ImageBox Amazon S3,200,73189,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/166674,19852,256,256/256,/0/default.jpg?test=",91,DESKTOP-RTTOGI7,0
1563808449790,ImageBox Amazon S3,200,68484,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/143252,29229,256,256/256,/0/default.jpg?test=",121,DESKTOP-RTTOGI7,0
1563808449789,ImageBox Amazon S3,200,67827,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/158002,14516,256,256/256,/0/default.jpg?test=",126,DESKTOP-RTTOGI7,0
1563808449790,ImageBox Amazon S3,200,68432,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/48975,28789,256,256/256,/0/default.jpg?test=",135,DESKTOP-RTTOGI7,0
1563808449790,ImageBox Amazon S3,200,64664,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/43995,35936,256,256/256,/0/default.jpg?test=",156,DESKTOP-RTTOGI7,0
1563808449789,ImageBox Amazon S3,200,68638,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/37083,66518,256,256/256,/0/default.jpg?test=",191,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,2664,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/84178,89853,256,256/256,/0/default.jpg?test=",27,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,4256,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/127687,10752,256,256/256,/0/default.jpg?test=",28,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,67570,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/130300,20849,256,256/256,/0/default.jpg?test=",35,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,54796,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/23249,62526,256,256/256,/0/default.jpg?test=",42,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,60398,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/162670,23584,256,256/256,/0/default.jpg?test=",42,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,57867,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/115439,45666,256,256/256,/0/default.jpg?test=",43,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,63865,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/48097,62249,256,256/256,/0/default.jpg?test=",45,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,70788,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/51085,13127,256,256/256,/0/default.jpg?test=",45,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,57510,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/171998,10033,256,256/256,/0/default.jpg?test=",54,DESKTOP-RTTOGI7,0
1563808449995,ImageBox Local,200,60372,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/12149,23375,256,256/256,/0/default.jpg?test=",53,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,2031,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/102039,35107,256,256/256,/0/default.jpg&test=",15,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,2161,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/77686,90309,256,256/256,/0/default.jpg&test=",16,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,6619,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/109768,55474,256,256/256,/0/default.jpg&test=",17,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,7042,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/187454,31683,256,256/256,/0/default.jpg&test=",18,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,14823,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/146429,27956,256,256/256,/0/default.jpg&test=",18,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,13479,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/140872,74189,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,14719,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/127587,71074,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,16173,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/148189,35867,256,256/256,/0/default.jpg&test=",22,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,2018,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/85431,71896,256,256/256,/0/default.jpg&test=",25,DESKTOP-RTTOGI7,0
1563808450063,IIP/OpenSlide,200,12763,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/31645,7576,256,256/256,/0/default.jpg&test=",31,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,2685,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/117938,7361,256,256/256,/0/default.jpg?test=",45,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,9923,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/71427,88589,256,256/256,/0/default.jpg?test=",68,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,11663,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/6282,45002,256,256/256,/0/default.jpg?test=",74,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,22579,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/22720,19408,256,256/256,/0/default.jpg?test=",83,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,65200,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/145715,70767,256,256/256,/0/default.jpg?test=",81,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,45108,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/11095,73088,256,256/256,/0/default.jpg?test=",120,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,64286,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/58619,632,256,256/256,/0/default.jpg?test=",139,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,72718,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/174177,72486,256,256/256,/0/default.jpg?test=",139,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,64161,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/39433,42608,256,256/256,/0/default.jpg?test=",149,DESKTOP-RTTOGI7,0
1563808450104,ImageBox Amazon S3,200,73592,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/167491,21087,256,256/256,/0/default.jpg?test=",198,DESKTOP-RTTOGI7,0
1563808450318,ImageBox Local,200,4432,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/21750,9024,256,256/256,/0/default.jpg?test=",40,DESKTOP-RTTOGI7,0
1563808450317,ImageBox Local,200,4129,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/24839,810,256,256/256,/0/default.jpg?test=",41,DESKTOP-RTTOGI7,0
1563808450318,ImageBox Local,200,2605,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/91873,34037,256,256/256,/0/default.jpg?test=",41,DESKTOP-RTTOGI7,0
1563808450317,ImageBox Local,200,17553,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/186490,75042,256,256/256,/0/default.jpg?test=",44,DESKTOP-RTTOGI7,0
1563808450317,ImageBox Local,200,16450,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/188730,34123,256,256/256,/0/default.jpg?test=",53,DESKTOP-RTTOGI7,0
1563808450317,ImageBox Local,200,66629,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/107108,73226,256,256/256,/0/default.jpg?test=",46,DESKTOP-RTTOGI7,0
1563808450317,ImageBox Local,200,3849,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/106443,83952,256,256/256,/0/default.jpg?test=",62,DESKTOP-RTTOGI7,0
1563808450318,ImageBox Local,200,75764,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/144965,41020,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808450317,ImageBox Local,200,68551,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/28404,52371,256,256/256,/0/default.jpg?test=",62,DESKTOP-RTTOGI7,0
1563808450317,ImageBox Local,200,72410,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/73055,41617,256,256/256,/0/default.jpg?test=",63,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,2594,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/123386,13430,256,256/256,/0/default.jpg&test=",14,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,2093,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/83937,46844,256,256/256,/0/default.jpg&test=",15,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,2020,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/188566,87958,256,256/256,/0/default.jpg&test=",16,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,13817,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/144696,64880,256,256/256,/0/default.jpg&test=",19,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,12411,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/106656,33932,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,14674,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/186583,40304,256,256/256,/0/default.jpg&test=",21,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,2042,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/91078,32298,256,256/256,/0/default.jpg&test=",22,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,2814,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/102359,81348,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,2631,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/102123,56355,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808450396,IIP/OpenSlide,200,14682,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/143883,15738,256,256/256,/0/default.jpg&test=",30,DESKTOP-RTTOGI7,0
1563808450437,ImageBox Amazon S3,200,2495,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/100168,9454,256,256/256,/0/default.jpg?test=",60,DESKTOP-RTTOGI7,0
1563808450436,ImageBox Amazon S3,200,52057,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/17424,61592,256,256/256,/0/default.jpg?test=",71,DESKTOP-RTTOGI7,0
1563808450436,ImageBox Amazon S3,200,55374,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/186098,31759,256,256/256,/0/default.jpg?test=",72,DESKTOP-RTTOGI7,0
1563808450437,ImageBox Amazon S3,200,17337,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/116454,42555,256,256/256,/0/default.jpg?test=",77,DESKTOP-RTTOGI7,0
1563808450436,ImageBox Amazon S3,200,22057,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/189110,77660,256,256/256,/0/default.jpg?test=",92,DESKTOP-RTTOGI7,0
1563808450437,ImageBox Amazon S3,200,67861,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/116502,60565,256,256/256,/0/default.jpg?test=",82,DESKTOP-RTTOGI7,0
1563808450437,ImageBox Amazon S3,200,70467,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/168379,72414,256,256/256,/0/default.jpg?test=",117,DESKTOP-RTTOGI7,0
1563808450437,ImageBox Amazon S3,200,62716,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/181281,79704,256,256/256,/0/default.jpg?test=",119,DESKTOP-RTTOGI7,0
1563808450437,ImageBox Amazon S3,200,66769,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/63162,43552,256,256/256,/0/default.jpg?test=",123,DESKTOP-RTTOGI7,0
1563808450437,ImageBox Amazon S3,200,60469,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/38378,43824,256,256/256,/0/default.jpg?test=",136,DESKTOP-RTTOGI7,0
